perturbagen,threshold,mean_m,mean_c,mean_n1,mean_a2,mean_a3,mean_ap,mean_a4,mean_c5
SGX-523,0,-0.009460604172193871,-0.007846103071250426,-0.013208230100350304,0.009781835029738287,-0.040350078457277117,-0.03292677383588891,0.015419842394561586,-0.035636481928871054
SGX-523,0.26,-0.012879673866687856,-1.5696513021484408e-5,-0.03224508986503532,0.03268113355479384,-0.05052107207279397,-0.04103414673469718,0.019773951399249274,-0.039528374179029296
SGX-523,0.5,-0.014667193269229148,-0.005441140921727366,-0.06347637919154532,0.07562428052456822,-0.0574075693894115,-0.045378579829419355,0.02373027759421505,-0.05090620046977313
SGX-523,0.85,-0.022753455205008884,0.0061977179915606315,-0.04835039323791742,0.10676717823153306,-0.07178451766732641,-0.049987268152232235,0.0492145662124159,-0.06051889196779692
SGX-523,1,-0.02257228908280941,0.01708333318029009,-0.048309375503877185,0.11031423728238991,-0.08321410082605273,-0.058434794380944455,0.06190176390482833,-0.049275866001430545
Sirolimus,0,-0.005858756499941833,-0.04272262231373484,-0.019879422592571337,-0.03386480005155687,0.05834778008644777,0.04176970239735707,0.011483488717128336,0.06768402432513972
Sirolimus,0.26,-0.011848036480804215,-0.050389312907680825,-0.02132131771776374,-0.06249504364692921,0.06772634892641567,0.04756321183926629,0.015403155332542284,0.07958546677782719
Sirolimus,0.5,-0.013858288461561927,-0.06135608857651992,0.0075929502178396354,-0.03195023981400279,0.06513579052675887,0.053283359204265184,0.014779409523634832,0.09567798691848213
Sirolimus,0.85,-0.011997746895832497,-0.07078777675182209,0.0034924171391213497,-0.025206444172925974,0.053067575202513546,0.052414862902231324,-9.764463715000466e-4,0.11316218195114211
Sirolimus,1,-0.010690245592600298,-0.07337884535391784,0.018659468262590434,-0.018445021567252633,0.053344461929591566,0.04741470164190686,0.00867992586391589,0.12106018998211467
Sitagliptin,0,-0.0020144135005266597,-0.02234097559495956,-0.006228998714246188,0.00803991008163234,0.06885955802719368,0.06367073389576508,0.015267927381690874,0.06878948349854488
Sitagliptin,0.26,-0.001687816317962046,-0.022899199163144323,-0.016869681894492526,0.008756609279380913,0.08013400475012704,0.07358299878386976,0.017976681881788685,0.0791438626413158
Sitagliptin,0.5,0.004217795713614156,-0.020007013485583976,-0.05390444264637397,0.01278624371601062,0.09432899442878973,0.08157308139414646,0.022042390082521512,0.08678695050618525
Sitagliptin,0.85,0.0035388627347801294,-0.024962757891118886,-0.08371053357873677,-0.007485992643823241,0.116865004980537,0.10803908068037255,0.02945197292080932,0.10584612532601013
Sitagliptin,1,0.0029496726089141582,-0.026357821900953867,-0.10654162819884197,0.04825240836559015,0.12596414869841097,0.11140580149402116,0.028390213045042686,0.1066774816647612
Skiii,0,0.017292469631375915,0.010967271278152679,0.011553328686779942,-0.022072310339338208,0.11878723942087815,0.09902768383060474,0.0016091665785570729,0.10927831462509993
Skiii,0.26,0.015506800965742657,0.006032302615572886,0.019005090541225938,-0.044100029588479986,0.1375441386962457,0.1103873427009791,0.0024235966852706706,0.12469351368896198
Skiii,0.5,0.013090060196791565,0.009366101730731087,-0.01392488431538097,-0.06284134668935284,0.1520026574593599,0.12692894254190554,0.0028390261395224094,0.13690156810484855
Skiii,0.85,0.01983324626189048,0.026314272960714143,-0.02132803009059837,-0.06328239440783275,0.1921216762426612,0.14965666594745733,-0.005841703640150423,0.1689670907179268
Skiii,1,0.019774965712766743,0.03225687861424258,-0.07247221184408092,-0.05907319561708264,0.2015161425319667,0.1579557046987181,-0.0017907636487651023,0.16665992657598766
Sorafenib,0,-0.016078564996691636,-0.0012199629007433937,-0.0013665047543254545,-0.014298770262341335,0.06385933830991625,0.052515170546929654,0.018163649025437625,0.04226608895566491
Sorafenib,0.26,-0.019228077169596708,-0.0027278459933136436,-0.016030562691546985,-0.02444909413844213,0.07308661034229805,0.05841198332153683,0.02262778938079656,0.04745176446262181
Sorafenib,0.5,-0.02351418972277778,-0.0049419693783480986,-0.03389287328409226,-0.04370968286336835,0.08668554030782599,0.06555218424516898,0.025499488959774694,0.050066559195740254
Sorafenib,0.85,-0.022076529598583104,-0.01862926852407518,-0.024863199855541737,-0.08216614070995709,0.10997226833103851,0.08405288407720579,0.034777402340581715,0.05174645192895045
Sorafenib,1,-0.020961770162674958,-0.013815953019559912,-0.03590014953245174,-0.07858684276209278,0.12129574102285118,0.09214935343698154,0.027355760896441636,0.05843007285795328
SPECTRUM_001092,0,-0.0330645370771829,0.02217367672730884,-0.0016847975890490795,0.036906963736679274,0.04329360056022629,0.049522748908459445,0.028458146739773295,0.07540911391152252
SPECTRUM_001092,0.26,-0.03194975791286182,0.016385126005412254,6.094013031270229e-4,0.06968909361794708,0.05702215058396264,0.05718324999726355,0.030683532074070655,0.09176797233925321
SPECTRUM_001092,0.5,-0.033418343611742514,0.024150345375764607,0.021240662419378227,0.14153924837254167,0.08485292170098398,0.07588912013452281,0.038378200933289065,0.10803744432684298
SPECTRUM_001092,0.85,-0.04275106563503088,0.020471686484867274,-0.003733271421087699,0.17894396219051503,0.09771356558244856,0.10063569737633203,0.01605198450383071,0.13394404143185148
SPECTRUM_001092,1,-0.040910017054274626,0.030364363327353167,-0.007607139961756799,0.21282502217458674,0.09707984133100493,0.10137682168955793,-0.0061305087968147294,0.13717530380820292
TAE-684,0,0.0133195664877873,-0.02841354278022347,0.003525531873629122,-0.011206315934791206,0.06042142326916883,0.050405307925964295,0.03765883745443148,0.11280328319942676
TAE-684,0.26,0.015528309511749178,-0.03426852145725734,0.004379159158370665,-0.0309007293334703,0.07194794125308564,0.05839645878143456,0.04659028029844801,0.1315991519095957
TAE-684,0.5,0.019398427674047116,-0.04904672386318311,0.011383025099520628,-0.06119608157172233,0.07896773812455696,0.07062942246308858,0.059325209093157076,0.1484279022427561
TAE-684,0.85,0.01774226413937397,-0.03587462891582931,0.027082086191687785,-0.09964699687173753,0.0819676974543075,0.07536873376923434,0.03929416181146153,0.15328909291230502
TAE-684,1,0.017504572812945693,-0.04857228070740157,-0.03494614280214374,-0.10414294736305123,0.08190115421937275,0.07804891557741883,0.04133673845940734,0.15360520748554504
TAK-715,0,-0.00873928593599817,-0.022887535113841107,-0.03009910043098088,-0.017268732176995413,-0.003003824660155724,-0.007810202270641524,-0.006041977606452565,-0.009895848393344333
TAK-715,0.26,-0.008889417865847293,-0.027724279501874262,-0.05509788996548569,-0.02534808741222901,-0.004112972474007254,-0.010230476255440107,-0.00674899336491812,-0.010953813788838052
TAK-715,0.5,-0.008622171913392413,-0.037645305904457166,-0.08821646470906863,-0.016075581101246964,-0.009824410755071802,-0.013034243893959076,-0.012801156026746092,-0.011365926916934435
TAK-715,0.85,-0.008463011993694002,-0.058919420210346685,-0.09863619948212762,-0.04901011800553814,-0.016286996933391733,-0.014815783362639282,-0.008416220823804854,-0.0190772935116033
TAK-715,1,-0.006191972775273727,-0.061295111298189764,-0.08896983513704802,-0.04969609000759709,-0.0110566873548275,-0.015842024233409087,-0.009792485812856319,-0.024265786825070145
Troglitazone,0,-0.003898423612167726,0.010255110461375751,-0.033910395609752654,0.007204562176373341,-0.027636809069365473,-0.022410048804164563,-0.001289926428135334,-0.030777475736542954
Troglitazone,0.26,-0.009873200309304967,0.015136224905607547,-0.06208822651679589,0.020156444283007332,-0.03243324584205586,-0.025311582508224524,1.2496963087321408e-4,-0.03198544056507626
Troglitazone,0.5,-0.011672402158304772,0.010924295779618351,-0.08668893449144155,0.027673930641976884,-0.03392338222431471,-0.03111051583495981,0.003583430008188919,-0.040033956437850786
Troglitazone,0.85,-0.01506846723324398,-0.007680765481104385,-0.08216403013991277,0.027963105547782155,-0.025146674803926416,-0.02303928247031433,0.008005405945868028,-0.04614864040968042
Troglitazone,1,-0.013416369063930072,-0.011475946545406472,-0.07779848956848517,0.029949722351759436,-0.026889443368114985,-0.010525334257518636,-0.0028337647449018202,-0.050522190447771106
Valsartan,0,-0.042215133083656965,-0.030883487688979916,-0.038451257725432154,-0.015411386918113584,0.01420099234432235,0.008006788552275957,-0.008873579737662002,0.01745893616165973
Valsartan,0.26,-0.04308853018991019,-0.03696486889977306,-0.08064004970729854,-0.03358932358907079,0.0174459195546761,0.011183077408372532,-0.013027177900635881,0.018428056208008813
Valsartan,0.5,-0.04239947601279019,-0.037020574056006034,-0.12028778843393996,-0.04895514290971647,0.026144861537522462,0.01659125227216515,-0.01996971493307345,0.024947186710435963
Valsartan,0.85,-0.05293362507006479,-0.04393505764798673,-0.19676569232103647,-0.06939038877218592,0.027626811342437666,0.021904964789243097,-0.04857558691948761,0.013516454583798646
Valsartan,1,-0.05328753986702459,-0.05063498097513634,-0.21764170875042688,-0.025519115021071213,0.03647042381389374,0.015118918647397965,-0.045250072314241954,0.018923644970969843
Veliparib,0,-0.001410880223345633,-0.0125427669042382,-0.00820509076959903,0.007294558969990237,-0.009216656694317342,-0.006008426993555965,0.006289341324284295,-0.01670113684800446
Veliparib,0.26,-0.002932011346698155,-0.008262183833803026,-0.016183132740474004,0.005842545473870536,-0.012056691927548518,-0.007865264255254571,0.009550562407125124,-0.016188201413291508
Veliparib,0.5,-0.0017484319277459798,-0.013842316643742103,-0.019069830325815197,-0.010438530816582579,-0.012741293987387143,-0.013686916112422893,0.017085407735006174,-0.01650024108547146
Veliparib,0.85,-6.491747320659958e-4,-0.02345824907338316,-0.04127886547768357,-0.032536628296018395,-0.010823273545066422,-0.0022807146568837103,0.023337300789743914,-0.02262891467641686
Veliparib,1,0.0018243275559372937,-0.015598731398416487,-0.04041552850296043,-0.0015854067226986714,-0.01648400081684797,-0.0017631298134111338,0.02554138550395823,-0.016425341731171796
vincristine,0,-0.0044933537347293575,-0.034998628983818655,0.05384514060322944,-0.039885482605949416,0.11684128142291599,0.09194854550782074,0.014492581817267692,0.14349245790153964
vincristine,0.26,-0.00754357269675155,-0.03942158194267044,0.0550286649521257,-0.05169635648152456,0.14021988418278014,0.10882378634931737,0.015660641987655783,0.16460708566107426
vincristine,0.5,7.297406541307229e-4,-0.041919602281579184,0.03139026560594215,-0.07329612552170375,0.16648868758039453,0.1250007386912463,0.024232168981185083,0.18461486069572627
vincristine,0.85,0.005447445222916918,-0.030657308162684586,-0.052519325535911036,-0.16048036589811246,0.2083842889629957,0.15146990269001467,0.011871091837780283,0.2241757179097839
vincristine,1,0.0069535705102419685,-0.018558025981785672,-0.07913060856457366,-0.1984238467269421,0.2165579541144326,0.17450847958718124,0.0070533150339759645,0.2271266020958306
Vorinostat,0,0.008142986358861388,-0.03228684029607073,-0.0036724505052145905,-0.007523650812716782,0.07890172785069989,0.06793250731777292,5.652924649863535e-4,0.06303019721983992
Vorinostat,0.26,0.008957303008503203,-0.045146926881426554,-0.02429642699294975,-0.04875753665815152,0.08983584685115772,0.0741529329225099,0.0021911035006666447,0.07070513212658544
Vorinostat,0.5,0.011320940330487788,-0.05992505167699603,-0.07749432218899795,-0.10697164172325989,0.104833442388446,0.07987331427787324,-0.0041201170194208134,0.08025604330388456
Vorinostat,0.85,0.00895878155392329,-0.05022718362264583,-0.17825338451279865,-0.11807873748981636,0.14522411179523562,0.11656675150514398,0.012030556474275068,0.101982119644736
Vorinostat,1,0.010236364988785227,-0.05777519756460498,-0.227005423797381,-0.11566471056853947,0.13813227292101213,0.13415181830509584,0.02984261867234617,0.11751140172874755
VX-745,0,-0.01869680597493668,-0.012562188950071019,-0.021975794552518257,-0.00436829823635444,0.00385222878596851,0.002148974770562625,0.007892703593390633,0.006888194667074521
VX-745,0.26,-0.020348427009597027,-0.01729844147534267,-0.04859526555281051,-0.02414384411155807,0.005028092324962846,0.002952073511497202,0.009159689963716057,0.010319294266655642
VX-745,0.5,-0.01969408262884175,-0.027716202209607754,-0.07976093288629782,-0.0289371066813807,0.011301811360573552,0.006232793574748769,0.007264728947639508,0.006232568530442599
VX-745,0.85,-0.022812581227484596,-0.03946920555041667,-0.1321258584502516,-0.05300049621887119,-8.837423128482934e-4,-0.0017910857209968098,0.010809561465147027,-0.00244324065389878
VX-745,1,-0.018997550283925337,-0.03362506599046303,-0.13461504442367964,-0.022021890086631916,-0.012784847892928896,-0.0014538405654279934,0.010306129446268904,0.002223028581603271
Withaferin A,0,-0.0024032993296213474,-0.011584296608800872,0.015248324792880696,-0.04677113262117933,0.08058778905816168,0.057656973391917395,0.0459104998468476,0.12748599453638335
Withaferin A,0.26,-0.006084485986532345,-0.018507234704205747,0.00965882688788268,-0.07204031865316794,0.09696052977428726,0.06714044110102908,0.05283148523612373,0.14659316928100563
Withaferin A,0.5,7.016887925488254e-4,-0.021571372465347724,-0.03258847588553002,-0.09543774023356126,0.11567111500861131,0.08051964130359761,0.06245107860044949,0.16282781590365022
Withaferin A,0.85,0.006452578973910658,-0.01940821312755312,-0.09361960035998583,-0.24396055531416677,0.155352411342276,0.09949626903477855,0.06785019355724632,0.185284782439583
Withaferin A,1,0.009975325149970418,-0.017699793254995638,-0.12173815729384892,-0.2693446465987184,0.15581132270938272,0.10893820373025748,0.05866611447708553,0.18941666873889687
Wortmannin,0,-7.270106702421262e-4,-0.05279053246486307,-0.010981089744887144,-0.027275965233796724,0.09194744794084664,0.07358613185236533,0.0310339660063066,0.11889910315215192
Wortmannin,0.26,-0.0036328379265687925,-0.06488968785447549,-0.009162826952744826,-0.05202569891080292,0.10675141661087491,0.0856890264115483,0.038842527003155415,0.13947593514103812
Wortmannin,0.5,-0.0016869402848966937,-0.07660513693834914,0.011743591948162236,5.679582571418582e-4,0.11336945497622411,0.09600605871077184,0.04189478759599104,0.16394517206954579
Wortmannin,0.85,0.001850748508518712,-0.08797755270135543,0.004829670427229289,0.004334824342953026,0.1122071609228275,0.10561805757619432,0.05707178419301271,0.18068787944431222
Wortmannin,1,0.004168415074039066,-0.09327073449951369,-0.016640278260746086,0.012717758454646436,0.11792964996854802,0.11359479399288767,0.067716173430498,0.19185336707909073
