perturbagen,threshold,max_m,max_c,max_n1,max_a2,max_a3,max_ap,max_a4,max_c5
SPECTRUM_001092,0,0.019638420959458048,0.08050790042857316,0.06378360849127342,0.10877706163445115,0.06861553291135017,0.07231721539948752,0.08175695150805876,0.1314914394203495
SPECTRUM_001092,0.26,0.021741720006777647,0.08614189730136616,0.09648764257783185,0.18316060661350525,0.08546879651073247,0.08238383637313,0.09603243471979116,0.15542251819898859
SPECTRUM_001092,0.5,0.02539858779569911,0.11235086679239946,0.13044444940695907,0.2669108221085713,0.13277273869039652,0.11410705197873339,0.1137704440786942,0.18340857452189757
SPECTRUM_001092,0.85,0.03540801514643808,0.10201623123171832,0.24489308202947813,0.4179781511373341,0.15338653489423126,0.14091573173614444,0.15144574542550998,0.2177281518103188
SPECTRUM_001092,1,0.04174205043163554,0.12139823553565231,0.2672337139548926,0.46557756067602185,0.15403844171144465,0.1731768912710418,0.1758975360027118,0.22175587078620076
TAE-684,0,0.08848186170547948,0.05504067330384687,0.1273326159108472,0.13333222507062067,0.18277962533314943,0.16108616630891642,0.12120329569478153,0.23576025760642366
TAE-684,0.26,0.09776543022976261,0.05753300304521997,0.18861659775279382,0.2910269377747732,0.22058843538096673,0.18869042191564592,0.1489632588962013,0.2712964724204189
TAE-684,0.5,0.10213594355494783,0.07611242590241885,0.27926375261073133,0.4632632285610343,0.2808299698435291,0.2326910327551262,0.19021005271817656,0.3154651421901838
TAE-684,0.85,0.09812212847931853,0.06294486413355725,0.5233579296362669,0.6065790067219493,0.327359872513128,0.2670580779853116,0.1639800865876158,0.3738445170266433
TAE-684,1,0.1004963420913784,0.05440216698033754,0.5600632426020026,0.6037781671411787,0.3529045175518099,0.2688837820557707,0.18769204778946527,0.38931521662481655
TAK-715,0,0.05085433981526998,0.07068715831207978,0.023091457420291842,0.09155714480791627,0.13746759978143885,0.10610208741849467,0.09311547148158221,0.18451432947488297
TAK-715,0.26,0.0466132566001945,0.06835859690382556,0.058610351818167414,0.18528710423643863,0.16329829293825657,0.12079061930189434,0.11755395905237417,0.20969363155230322
TAK-715,0.5,0.056973926395716114,0.07688171031330208,0.08626411152915096,0.2758358313233177,0.18716258482848663,0.14268305562724812,0.15182662368720057,0.24650892929570734
TAK-715,0.85,0.05297164551935674,0.07206436129976959,0.2715959757769225,0.46699288813390016,0.21430196569982868,0.19507665217510928,0.1692508871084169,0.2991723752529276
TAK-715,1,0.05586648172425093,0.07443082649456022,0.28665495028550025,0.5084520882232993,0.27188927169189925,0.22555976768468317,0.19489113063940375,0.32334474891669435
Troglitazone,0,0.07617130339908099,0.03944515091482437,0.024839277019905417,0.11782612929598135,0.07449544660331849,0.07901072512484188,0.09729456408535839,0.1279492763047461
Troglitazone,0.26,0.0762599056615522,0.05775481495411232,0.06643332268529406,0.17046659742480566,0.09554347580428608,0.0940823102399752,0.1251165225452457,0.15875073376233598
Troglitazone,0.5,0.0845503261099111,0.08296102395869374,0.1699364741561896,0.32588369059308314,0.10777027146059008,0.1014454553976257,0.15904123905298606,0.20274401375077325
Troglitazone,0.85,0.0820821052102172,0.07938577555771502,0.5437681733077548,0.5085140490708423,0.13427031167753223,0.16565151920092394,0.23915965290925892,0.23141112832889615
Troglitazone,1,0.10957462184141835,0.09255654716490906,0.5638698153784631,0.5202191592903461,0.15783438571133518,0.18421625268586334,0.24835093789283338,0.2420603998761133
Valsartan,0,0.019006777027466372,0.1087340299178109,0.006456996495807976,0.0510999378396575,0.10326803379985995,0.09071254043305575,0.056370059990971465,0.1052274004715289
Valsartan,0.26,0.017504505895498332,0.13036722191244723,-0.002406066453375158,0.11025358845532515,0.11924472292877183,0.10255250875645724,0.061333179256135996,0.12399275472670943
Valsartan,0.5,0.02512632565231342,0.14522911997274981,0.1000567042621466,0.22660038164740834,0.13875660145723706,0.12714138384716647,0.06487892363428777,0.1495857276930652
Valsartan,0.85,0.02099040839478376,0.17753405749452597,0.08839794900737621,0.314803833537112,0.15532077158615942,0.1337900862309924,0.07652861278444115,0.1763302331146847
Valsartan,1,0.04014562507009033,0.20950417169573046,0.09641288252485435,0.3778940818089277,0.17188883195101964,0.1346309777898005,0.1117076945220437,0.18741386274404065
Veliparib,0,0.05203096803061318,0.04969779600393845,0.11659495639067174,0.10146416482253513,0.1351596911468286,0.14122100647591498,0.1253939785860082,0.17240137926205806
Veliparib,0.26,0.04597891420013888,0.06799214262739499,0.17024365336242328,0.19569719163976065,0.16640443360713325,0.16624164262289504,0.1480004000807329,0.21016568918996428
Veliparib,0.5,0.054572301666582224,0.07519887791675302,0.23820017831460555,0.26805366285642696,0.1907644932674905,0.1850398868369559,0.19040181763948816,0.24375530006855534
Veliparib,0.85,0.06587425589629785,0.07773198904722027,0.30582042668260423,0.38380442998077224,0.20410966939554365,0.20605584630798146,0.24391209346998152,0.30263318825573626
Veliparib,1,0.06390277827995548,0.10166617129124723,0.28218247324399925,0.4552489389295784,0.20988013512630915,0.182806686532564,0.23509006773239877,0.2931246679828197
vincristine,0,0.08744151677062496,0.012505109571840355,0.18421795963546442,0.058825979324925046,0.2007496165804518,0.1861154698636883,0.062063588119504576,0.28523050105696635
vincristine,0.26,0.10019206020156696,0.01853662613571875,0.2656986240138605,0.1257170715225537,0.24039061775693238,0.20832186681600592,0.07709964811733022,0.32135883540177107
vincristine,0.5,0.10472095215450566,0.014732431276316746,0.25419293503213025,0.2726974837731041,0.2851124127682868,0.23526768218863506,0.09615323140894463,0.3827179171312835
vincristine,0.85,0.11590332008275864,0.047079845951462446,0.25944175246521395,0.4581403350578679,0.4131268129825092,0.3214489302721168,0.10271868104064885,0.4490415390968707
vincristine,1,0.1113693150857451,0.07125087201190211,0.3177621041062409,0.46847979121284283,0.39556939554605824,0.35151962052242497,0.12732050252425092,0.4822598470889207
Vorinostat,0,0.09063604058893807,0.06451584826028249,0.09228379829981116,0.11517503402929331,0.2171205053625435,0.191412721925276,0.0926178668204099,0.24242107842227714
Vorinostat,0.26,0.0927595537805714,0.09007787300224673,0.15674920509864143,0.24948032773123313,0.24645353925491054,0.2198266785219364,0.1185767301952838,0.2764631624121351
Vorinostat,0.5,0.09364708115973622,0.13124219834827702,0.2594325245763844,0.3906134751772612,0.2869385686221636,0.2319167899267894,0.13333210478076232,0.30953145696924883
Vorinostat,0.85,0.09421725385417376,0.1457169881780884,0.37640030606282643,0.4405906645797057,0.30801779369539395,0.26182547606043194,0.2331087528579509,0.3576223483234229
Vorinostat,1,0.0992698480860507,0.1251818154428341,0.46398827621036326,0.5094626132762144,0.3165443701462272,0.2921876061920344,0.2818691039908487,0.39350061538965636
VX-745,0,0.016490686375537387,0.057238625281945794,0.030132026470138167,0.061024487183428976,0.12729138024960826,0.10571120292490432,0.05849210010823078,0.16168124015154028
VX-745,0.26,0.022048711089275717,0.09023635610799012,0.04365812029186547,0.05212626570194019,0.15958400902345765,0.1275126782793707,0.0680021478393112,0.19629072256825333
VX-745,0.5,0.022177439704968452,0.07673536341146464,0.08076219367094829,0.16411006291318342,0.2007769671136545,0.15747295280239365,0.07688177160984419,0.23823179140208395
VX-745,0.85,0.0319645472966511,0.0793469609180789,0.16105839360613772,0.30703509680682256,0.25001335720668566,0.19745597895936515,0.1978777854077128,0.3004451643409585
VX-745,1,0.04234451662827256,0.06394247610714518,0.22596086241204957,0.3831676580418246,0.2591427252543892,0.22655742571272708,0.22342262675079871,0.31778577944439385
Withaferin A,0,0.09663805695569859,0.09365346328389779,0.11016778764193438,0.10427228008641114,0.2589383356380617,0.21403316088270521,0.23926277836198462,0.3009889014327607
Withaferin A,0.26,0.0927500303318019,0.11354030845903905,0.18660257526233925,0.16196205965681051,0.2919883415586814,0.24652254644083044,0.2885474985462464,0.3338294152602024
Withaferin A,0.5,0.11038140437795593,0.13457201021843704,0.2177006384042699,0.29107621633264985,0.3282179014226578,0.2773216219640508,0.33200952231727504,0.36340956912393096
Withaferin A,0.85,0.10691055476469899,0.1577837982102771,0.3992555164373698,0.2918186178115588,0.4106619139131467,0.3325615122943929,0.43484518842024095,0.4145159170207285
Withaferin A,1,0.11462027879263478,0.17352949594193318,0.4789087440987184,0.4198823445438434,0.4240045819769058,0.3413034110027599,0.43762430045486295,0.4252545048022435
Wortmannin,0,0.0686046051098541,0.04850045553154959,0.09322958138232888,0.12433976663661687,0.2354061779395824,0.21917156035540825,0.14796807814599755,0.3178743081506087
Wortmannin,0.26,0.07251907076481758,0.08049516384342482,0.17389700090445195,0.17008009367259116,0.2800080211299173,0.2640722163643224,0.19100057163112855,0.35982119882719193
Wortmannin,0.5,0.07214686864708282,0.08388934492794987,0.3408529065782452,0.5119864190962811,0.3195051918027909,0.29453800396866164,0.24251398372743904,0.4093781483286123
Wortmannin,0.85,0.08221882750131368,0.11573847654802624,0.47718700642175915,0.6820196640018987,0.3453938065259066,0.3108045932664965,0.3753409670631932,0.4758996783197406
Wortmannin,1,0.08758684816500036,0.15947611336949355,0.5088764306455189,0.7348289614829197,0.37180077279672885,0.3248839746752564,0.4331339738328689,0.49829186872928016
