perturbagen,threshold,sd_m,sd_c,sd_n1,sd_a2,sd_a3,sd_ap,sd_a4,sd_c5
Sorafenib,0.5,0.04123646555777092,0.04960254091452855,0.12960717149771434,0.16097757208192473,0.17580802397711282,0.1512360992514883,0.07052817513006858,0.1813885542923754
Sorafenib,0.85,0.04456804014404657,0.0627920200701632,0.25268779583281303,0.28943533960821516,0.1956239518342935,0.17174593099330743,0.09555876811524035,0.2175758645524627
Sorafenib,1,0.046513142993678994,0.0723694238142503,0.28367099761391856,0.31393286975030116,0.20582640814507255,0.17815838434507442,0.10804961711646074,0.22032503597663103
SPECTRUM_001092,0,0.03142244571300454,0.0335915845685938,0.028416008413077225,0.04474978582992446,0.02005914361930044,0.0279408948102854,0.04048850739236391,0.03517530504554906
SPECTRUM_001092,0.26,0.032524208964472924,0.04073894073347307,0.05254158979767672,0.05955991006967615,0.024066759333024757,0.029179069194095308,0.048151658758070204,0.037172273407993284
SPECTRUM_001092,0.5,0.035381881289874025,0.049578776761061816,0.07794274566791577,0.07826960432261035,0.028923478970332397,0.03684842230279336,0.05524284004796076,0.04018977272189601
SPECTRUM_001092,0.85,0.04177614060036433,0.04713110865759413,0.1271209635233913,0.14315022803635616,0.04025887479824194,0.043666042792457914,0.09776518068098598,0.050301253996870576
SPECTRUM_001092,1,0.0411027547031509,0.053171776432769484,0.14019824461701955,0.17920447583058485,0.045302298389350994,0.04339664456832496,0.11920252796331214,0.05199757536845141
TAE-684,0,0.042536532163147546,0.04418950134012685,0.062369476896575356,0.058429472905517074,0.0738693554964836,0.06560236830773679,0.03767983637522568,0.08281515523082336
TAE-684,0.26,0.04755408927211833,0.05381921959588213,0.10345665939865956,0.1410138401985905,0.08799612988678841,0.07653531284276066,0.04524559655839244,0.09717958969709904
TAE-684,0.5,0.051185315568330975,0.06521061462323292,0.14303615044862583,0.23511414825539034,0.10963127231004902,0.08992682077296946,0.05375893292312563,0.11479754751739425
TAE-684,0.85,0.054248563906251025,0.06409590214537635,0.21989468554399522,0.3373465598630689,0.12857512669444193,0.11360738319378061,0.06833806509524479,0.1485109113993011
TAE-684,1,0.055222945108087104,0.07217486939148897,0.27837038225644534,0.3500070736013866,0.14170978676089074,0.11821583492525334,0.08591788293768288,0.15954132358539258
TAK-715,0,0.03546139805095514,0.044255132670806885,0.032565664135976634,0.059306320165189934,0.07962486439868394,0.07014104564391793,0.04530429899848855,0.10420335693030038
TAK-715,0.26,0.03559701340126528,0.05448632800399777,0.05852755496646253,0.11246262153772149,0.09556892147634546,0.08032168042813409,0.05504978350693038,0.12079689763963052
TAK-715,0.5,0.03854776826481376,0.06628486483579488,0.10528059882432936,0.17360867090579546,0.10994605789586667,0.09342864178956344,0.06779503003524207,0.14067020884643058
TAK-715,0.85,0.04227162745622341,0.06777540620472618,0.18444386668110238,0.2998979390781431,0.12933137233449696,0.11280267002406247,0.09086912915674315,0.1729223139482672
TAK-715,1,0.04404576174256753,0.07847879526087467,0.19546396267225724,0.30572989341351553,0.1398115716281881,0.12293111154090207,0.10405767030078805,0.1830758448924434
Troglitazone,0,0.042157913919177184,0.018413685420102813,0.03845695389828557,0.050500425480137404,0.05855815005143152,0.058988983545692555,0.045441661876453994,0.07243695528672942
Troglitazone,0.26,0.04318128600790392,0.023760952570135455,0.07307405069478741,0.07409660610345058,0.07065238934759938,0.06903658714815343,0.05436979964076003,0.08549819665816259
Troglitazone,0.5,0.04818996490749826,0.03472041689264997,0.11942798252195351,0.17732237311712007,0.08458079218606006,0.07662511953253076,0.06566092032102396,0.10714440755074404
Troglitazone,0.85,0.054432795627317114,0.041902213142803214,0.22981759835496704,0.28313295774197744,0.09724359331164316,0.09437749133534297,0.10577660033277092,0.13223764852507222
Troglitazone,1,0.05778546457819608,0.049121181098546796,0.23383635045092602,0.31111770229573815,0.10795032972240594,0.09845441576443023,0.12048041965811715,0.13320122501921164
Valsartan,0,0.03752891330199559,0.05622588834302847,0.03434120372656187,0.03588778417283883,0.060338567588717175,0.05913271481160045,0.04320845550502208,0.0876930506118166
Valsartan,0.26,0.0362126745176352,0.06901992442081073,0.06701213908087299,0.08469660285308023,0.07095984598697722,0.06704604789105637,0.0514553642483931,0.10194923544466028
Valsartan,0.5,0.03930018878418812,0.07601483940963569,0.15808821276634552,0.144095426431313,0.08442829439554768,0.07992052376133094,0.06181089056307652,0.12075928494099879
Valsartan,0.85,0.043255695015271524,0.0974141365845042,0.23193000115777002,0.24575482869761223,0.09691326248771144,0.0827745502049315,0.08711270378660037,0.15402932489053855
Valsartan,1,0.04973674431930796,0.10967939413773686,0.250194934755467,0.2574804691344412,0.0983941281600717,0.07961168223993566,0.10589904726307067,0.16202398064009582
Veliparib,0,0.03453339318174498,0.03227665200246689,0.044412649655338504,0.06307522979224625,0.0595520873053394,0.06427492204221306,0.03755334526077168,0.08501650050341887
Veliparib,0.26,0.03476766743117798,0.041233889783053285,0.07844763725990259,0.10029416419852201,0.0715407126245921,0.074560024164782,0.043614206704765915,0.09910362011322905
Veliparib,0.5,0.03559494483817806,0.046429338567760034,0.13026823124687142,0.1536288375542611,0.08221338884967262,0.08633998430713372,0.05283101043415341,0.11665914562131591
Veliparib,0.85,0.03786700156474788,0.05753145866357712,0.20732752112643757,0.19975452339100702,0.08589752434029442,0.09352677502806499,0.08451196552981548,0.13742773220407942
Veliparib,1,0.03770603185978425,0.061075835522289935,0.20834994744265234,0.22492617743408727,0.09700661572249132,0.09736922360579357,0.09834518574537038,0.14092076416846427
vincristine,0,0.042015462358016925,0.024190985024431896,0.05610399374921606,0.05385884106100054,0.0552383492529441,0.05685933506566613,0.027505642802558468,0.06476774644191535
vincristine,0.26,0.0448915295421225,0.02795509709743923,0.08859724830189589,0.08722927134780895,0.06594129025483343,0.06446620672230041,0.03333061695545957,0.07570446800211332
vincristine,0.5,0.04148766034820548,0.026315178040509413,0.11677837179043173,0.1829578287241375,0.08128595464645536,0.07381041529612334,0.03598488080105221,0.0943629279562813
vincristine,0.85,0.04412387143432266,0.03838481098413054,0.18552747181721857,0.30891101680242045,0.11638262425353486,0.09918076490177374,0.050379834570338414,0.10864251666917875
vincristine,1,0.045856434717952275,0.04543384854097323,0.21320411068243025,0.33799433686669395,0.11742507064924361,0.09959592228427208,0.06762881148912057,0.1184234338861358
Vorinostat,0,0.03108792530897959,0.03497060607317069,0.033169616999201124,0.04254617230139787,0.06469523725271417,0.059277600660308474,0.027907355991982668,0.07755615440196716
Vorinostat,0.26,0.03251504956875683,0.04158211439540047,0.05790446928627534,0.07921703395500582,0.07578742704384653,0.06792692897297342,0.03371557509696974,0.0880438254749136
Vorinostat,0.5,0.03246232622512225,0.050814493332305775,0.10807205906298806,0.13995710309955622,0.0907493651842899,0.07713881686046216,0.04110338149213691,0.1009319561608543
Vorinostat,0.85,0.034729733785265594,0.05578270221179054,0.19231218755376212,0.21612563075901292,0.10822267230419917,0.09169793183656019,0.07288781184787428,0.1313762184494743
Vorinostat,1,0.03558820930334258,0.06279259420561889,0.2198538556905931,0.23735889518597453,0.11353287734766093,0.10026520846748788,0.09283032230332326,0.1442736525219445
VX-745,0,0.02607292899179317,0.04351709389608338,0.04520301156285662,0.029274723732743518,0.06818185775501744,0.059003887809127735,0.026968850059785193,0.10564951299342545
VX-745,0.26,0.026951585305043393,0.05820693526385117,0.08144037000427476,0.04800114984912867,0.08391264377064284,0.0716176467301047,0.03062983007433491,0.12273890328908463
VX-745,0.5,0.02841147791061304,0.06377617846025878,0.15489950111153983,0.11475723539409706,0.10110254520988703,0.08353784896835653,0.037206414425559095,0.14224022550794485
VX-745,0.85,0.03499242393602318,0.06726058465482236,0.24970413597705507,0.20066452122267034,0.12686901724239127,0.10095679310715305,0.07338194088053568,0.171802787005967
VX-745,1,0.03926619423286026,0.07143353661050865,0.3043434190253729,0.2206222992677043,0.13943319366351878,0.11453964137263063,0.10240684716675325,0.17046991331923259
Withaferin A,0,0.044420730837554295,0.04194636354441325,0.04034176888376196,0.051890228564623574,0.091273640648022,0.08561865098242002,0.0662116557775508,0.09381300664994964
Withaferin A,0.26,0.04471702326239222,0.04672226892766561,0.07311283566623378,0.08009788565410984,0.10684511045464092,0.09661935332144901,0.07917054205992663,0.10656209464318322
Withaferin A,0.5,0.04761749200016522,0.053461767893150526,0.10838895954306292,0.154497924194625,0.11969312180554453,0.1077392127194749,0.09221676718171674,0.11965129905929302
Withaferin A,0.85,0.04919509612450353,0.05877265333305227,0.19802529478935493,0.2150267876413334,0.1444664627633577,0.1277960234018332,0.13512112341473817,0.13400632082722702
Withaferin A,1,0.04922792693939545,0.06594932208408977,0.23669745662616842,0.2403834476082811,0.14509529123202697,0.1367710271741262,0.15050829566007518,0.13766080126780117
Wortmannin,0,0.03116044900857814,0.04732805546761473,0.04136339953548345,0.05319458149180915,0.08676322756313785,0.0803395456554201,0.03506354645268179,0.08934525967743141
Wortmannin,0.26,0.03267709083251235,0.054979117289861226,0.07142512683856782,0.09639466404443296,0.10253695892098852,0.09337715168166204,0.04338338446934823,0.1035013211547264
Wortmannin,0.5,0.03283180285752645,0.06525069630320532,0.12550622065724043,0.1891987614811427,0.11481777485084246,0.10535941386017347,0.05283618891628245,0.12001015742077939
Wortmannin,0.85,0.033919376646551105,0.08276480013120999,0.22446408451657307,0.2854994119991724,0.12769285742958592,0.11362416043263125,0.09893241044292102,0.14388031726617184
Wortmannin,1,0.03563957959248124,0.08797045722008247,0.2693438827907616,0.30747940728388384,0.1296565709047546,0.11494045529579923,0.12804658005010297,0.15082766489775648
